transaction_id,customer_id,product,quantity,price,date,category,city,shipping_method,discount
T7334,C126,Headphones,3,275.54,2025-03-05,,New York,Express,5
T7335,C097,Headphones,1,244.15,2025-03-05,Electronics,Seattle,Standard,0
T7336,C048,Headphones,2,458.03,2025-03-02,Accessories,Miami,Standard,5
T7337,C056,Smartphone,2,705.79,2025-03-05,,New York,Standard,0
T7338,C172,Monitor,1,1012.75,2025-03-07,Accessories,Los Angeles,Express,10
T7339,C199,Keyboard,2,861.71,2025-03-03,,Chicago,Standard,0
T7340,C058,Laptop,3,812.93,2025-03-01,Accessories,San Francisco,Express,10
T7341,C064,Keyboard,1,1181.93,2025-03-02,Electronics,Los Angeles,Standard,5
T7342,C151,Headphones,1,324.6,2025-03-06,Accessories,Boston,Standard,5
T7343,C002,Smartphone,1,633.74,2025-03-02,,,Standard,5
T7344,C090,Smartwatch,3,1117.91,2025-03-04,Electronics,New York,Standard,10
T7345,C146,Laptop,3,82.5,2025-03-02,Clothing,New York,Standard,20
T7346,C093,Smartphone,3,1082.04,2025-03-05,Clothing,Chicago,Express,10
T7347,C039,Tablet,2,550.82,2025-03-07,Clothing,Seattle,Express,20
T7348,C045,Keyboard,3,425.72,2025-03-07,Home Appliances,Seattle,Express,10
T7349,C055,Tablet,2,782.16,2025-03-07,Home Appliances,,Standard,10
T7350,C047,Headphones,1,702.27,2025-03-01,Electronics,,Standard,5
T7351,C046,Monitor,2,484.78,2025-03-07,Electronics,San Francisco,Express,10
T7352,C043,Tablet,1,1194.83,2025-03-04,Home Appliances,San Francisco,Express,20
T7353,C051,Smartphone,1,699.09,2025-03-04,Home Appliances,Seattle,Standard,20
T7354,C152,Monitor,1,296.21,2025-03-06,,Miami,Standard,10
T7355,C199,Monitor,3,705.94,2025-03-01,Electronics,San Francisco,Express,20
T7356,C074,Smartwatch,1,240.8,2025-03-04,Home Appliances,Chicago,Standard,15
T7357,C107,Tablet,2,423.03,2025-03-01,Home Appliances,Miami,Standard,0
T7358,C103,Keyboard,1,891.83,2025-03-02,Accessories,Miami,Standard,10
T7359,C164,Keyboard,3,423.61,2025-03-06,Accessories,,Express,0
T7360,C051,Laptop,1,1052.85,2025-03-04,Electronics,,Standard,0
T7361,C077,Headphones,3,917.6,2025-03-01,Home Appliances,San Francisco,Express,5
T7362,C060,Monitor,3,544.59,2025-03-04,Accessories,Los Angeles,Standard,20
T7363,C028,Keyboard,2,202.84,2025-03-06,Home Appliances,Los Angeles,Standard,5
T7364,C027,Monitor,3,1176.71,2025-03-04,Home Appliances,Boston,Standard,20
T7365,C067,Tablet,1,1194.6,2025-03-04,Home Appliances,Seattle,Express,20
T7366,C179,Monitor,3,342.68,2025-03-04,Home Appliances,Los Angeles,Standard,20
T7367,C182,Headphones,1,390.87,2025-03-07,Electronics,New York,Express,15
T7368,C119,Smartphone,2,732.56,2025-03-04,Clothing,Los Angeles,Standard,20
T7369,C061,Laptop,2,537.57,2025-03-07,Accessories,Seattle,Standard,20
T7370,C153,Keyboard,2,464.77,2025-03-03,Electronics,,Standard,15
T7371,C052,Tablet,1,266.75,2025-03-03,Clothing,Los Angeles,Express,15
T7372,C087,Tablet,2,800.85,2025-03-03,Accessories,Chicago,Express,5
T7373,C118,Smartwatch,2,713.41,2025-03-02,Electronics,San Francisco,Standard,10
T7374,C057,Smartwatch,1,1179.15,2025-03-02,,,Standard,20
T7375,C022,Smartwatch,2,1073.13,2025-03-01,Accessories,San Francisco,Express,15
T7376,C182,Smartwatch,1,213.93,2025-03-03,Electronics,Chicago,Standard,20
T7377,C141,Smartphone,3,981.73,2025-03-02,Accessories,,Express,0
T7378,C035,Smartwatch,3,681.14,2025-03-03,Clothing,San Francisco,Express,5
T7379,C167,Laptop,1,957.55,2025-03-01,Accessories,Seattle,Express,0
T7380,C130,Monitor,3,1177.29,2025-03-06,Electronics,Chicago,Standard,10
T7381,C097,Headphones,1,718.87,2025-03-05,Clothing,San Francisco,Standard,0
T7382,C043,Laptop,2,1054.78,2025-03-06,Electronics,San Francisco,Express,0
T7383,C190,Laptop,1,552.15,2025-03-04,Home Appliances,Boston,Express,15
T7384,C155,Headphones,1,1161.47,2025-03-02,Clothing,Los Angeles,Express,10
T7385,C158,Monitor,3,990.39,2025-03-01,,Los Angeles,Express,5
T7386,C135,Laptop,2,802.06,2025-03-02,Home Appliances,Boston,Standard,15
T7387,C067,Keyboard,2,837.82,2025-03-05,,Los Angeles,Express,20
T7388,C155,Smartphone,3,367.01,2025-03-02,,Seattle,Express,10
T7389,C069,Smartwatch,2,156.65,2025-03-04,,New York,Standard,10
T7390,C166,Headphones,2,721.15,2025-03-07,Home Appliances,Seattle,Standard,10
T7391,C086,Monitor,3,697.77,2025-03-06,Clothing,Miami,Express,10
T7392,C187,Smartphone,1,372.08,2025-03-03,Home Appliances,San Francisco,Standard,5
T7393,C099,Monitor,2,274.16,2025-03-05,Clothing,Los Angeles,Express,10
T7394,C160,Laptop,2,65.39,2025-03-02,Home Appliances,Chicago,Standard,5
T7395,C016,Smartphone,2,338.32,2025-03-06,,Chicago,Express,15
T7396,C145,Smartwatch,1,450.17,2025-03-05,Home Appliances,Boston,Standard,15
T7397,C195,Tablet,1,280.76,2025-03-05,Home Appliances,Boston,Standard,15
T7398,C023,Monitor,3,867.32,2025-03-05,Electronics,Chicago,Express,20
T7399,C138,Tablet,2,365.68,2025-03-02,Clothing,Los Angeles,Standard,5
T7400,C193,Laptop,3,546.72,2025-03-01,Accessories,Boston,Standard,10
T7401,C150,Keyboard,2,198.35,2025-03-05,Accessories,Seattle,Express,10
T7402,C181,Keyboard,1,559.82,2025-03-04,,Seattle,Express,20
T7403,C096,Monitor,3,246.44,2025-03-01,Electronics,New York,Standard,0
T7404,C122,Tablet,2,664.81,2025-03-04,Clothing,San Francisco,Express,0
T7405,C139,Monitor,1,397.87,2025-03-06,Accessories,Seattle,Express,5
T7406,C074,Smartphone,1,702.86,2025-03-02,,,Standard,20
T7407,C192,Smartwatch,2,809.95,2025-03-03,Home Appliances,,Express,5
T7408,C093,Monitor,1,982.0,2025-03-02,Home Appliances,Boston,Express,5
T7409,C002,Monitor,2,1009.01,2025-03-02,Electronics,Boston,Standard,10
T7410,C112,Tablet,2,538.19,2025-03-03,Home Appliances,Chicago,Express,0
T7411,C168,Laptop,1,1125.58,2025-03-02,,Miami,Express,0
T7412,C067,Keyboard,3,914.43,2025-03-01,,Boston,Express,5
T7413,C059,Keyboard,2,932.98,2025-03-06,Home Appliances,Seattle,Express,20
T7414,C190,Smartphone,3,714.34,2025-03-01,Clothing,San Francisco,Express,5
T7415,C082,Smartwatch,3,789.02,2025-03-07,Home Appliances,Boston,Express,20
T7416,C061,Laptop,2,949.16,2025-03-04,Electronics,Chicago,Standard,10
T7417,C065,Laptop,2,606.2,2025-03-06,,New York,Standard,5
T7418,C077,Headphones,1,933.53,2025-03-06,Clothing,Chicago,Standard,5
T7419,C172,Keyboard,1,1007.4,2025-03-06,Accessories,Chicago,Express,5
T7420,C138,Smartwatch,3,433.59,2025-03-04,Clothing,New York,Standard,5
T7421,C181,Keyboard,3,998.24,2025-03-07,Home Appliances,San Francisco,Standard,5
T7422,C188,Monitor,2,1132.92,2025-03-06,Home Appliances,,Express,5
T7423,C061,Smartphone,3,936.25,2025-03-02,Clothing,Boston,Standard,20
T7424,C071,Tablet,3,255.7,2025-03-03,Accessories,,Express,5
T7425,C159,Keyboard,1,289.57,2025-03-03,,Miami,Express,20
T7426,C151,Smartphone,1,656.46,2025-03-02,Electronics,Boston,Standard,10
T7427,C102,Smartwatch,1,1051.98,2025-03-05,,Miami,Express,0
T7428,C159,Keyboard,2,1082.07,2025-03-02,Electronics,San Francisco,Standard,0
T7429,C106,Smartwatch,2,192.13,2025-03-06,,New York,Express,10
T7430,C085,Smartphone,2,405.9,2025-03-04,,Boston,Standard,15
T7431,C183,Smartphone,3,285.39,2025-03-04,Home Appliances,New York,Standard,15
T7432,C092,Laptop,1,1177.95,2025-03-02,Home Appliances,Miami,Standard,0
T7433,C137,Smartwatch,2,695.34,2025-03-01,Home Appliances,Chicago,Standard,10
T7434,C081,Smartwatch,1,235.98,2025-03-04,Home Appliances,,Express,10
T7435,C133,Laptop,3,486.84,2025-03-02,Home Appliances,Chicago,Express,10
T7436,C115,Tablet,2,341.66,2025-03-04,Electronics,Seattle,Express,15
T7437,C114,Laptop,2,793.47,2025-03-01,Electronics,Seattle,Standard,20
T7438,C145,Smartphone,1,754.78,2025-03-07,Home Appliances,New York,Express,15
T7439,C051,Headphones,2,425.92,2025-03-03,Home Appliances,San Francisco,Standard,5
T7440,C008,Monitor,2,402.07,2025-03-06,,Chicago,Express,5
T7441,C167,Smartphone,2,1128.08,2025-03-02,Electronics,,Standard,5
T7442,C044,Keyboard,1,1131.55,2025-03-02,Electronics,Seattle,Express,5
T7443,C050,Laptop,3,1178.09,2025-03-07,Electronics,Seattle,Express,0
T7444,C019,Keyboard,2,564.3,2025-03-05,Accessories,Seattle,Standard,0
T7445,C132,Monitor,2,756.64,2025-03-03,Accessories,Los Angeles,Express,15
T7446,C158,Tablet,2,257.65,2025-03-07,Home Appliances,San Francisco,Express,0
T7447,C128,Smartwatch,3,820.48,2025-03-05,Electronics,Boston,Express,0
T7448,C009,Smartwatch,1,540.99,2025-03-03,Home Appliances,,Express,10
T7449,C193,Laptop,1,602.35,2025-03-03,Electronics,San Francisco,Express,5
T7450,C171,Monitor,3,287.19,2025-03-07,Accessories,Los Angeles,Standard,5
T7451,C151,Smartphone,3,708.86,2025-03-06,Home Appliances,Los Angeles,Standard,20
T7452,C148,Smartwatch,2,479.07,2025-03-04,,Boston,Express,5
T7453,C098,Monitor,3,529.63,2025-03-06,,Miami,Standard,20
T7454,C073,Monitor,3,204.43,2025-03-07,Clothing,New York,Standard,0
T7455,C059,Tablet,3,141.79,2025-03-02,,Miami,Standard,20
T7456,C100,Smartphone,1,1118.52,2025-03-01,Clothing,Boston,Express,0
T7457,C192,Keyboard,1,1057.61,2025-03-06,Clothing,Chicago,Express,5
T7458,C179,Tablet,2,121.5,2025-03-07,Clothing,Chicago,Standard,20
T7459,C061,Laptop,1,1078.91,2025-03-02,,Los Angeles,Express,0
T7460,C091,Tablet,1,61.5,2025-03-04,Accessories,Chicago,Express,0
T7461,C190,Laptop,3,585.29,2025-03-02,Accessories,Boston,Standard,15
T7462,C078,Tablet,2,210.02,2025-03-03,Electronics,San Francisco,Standard,0
T7463,C046,Smartwatch,1,203.04,2025-03-01,Electronics,Boston,Standard,5
T7464,C114,Keyboard,3,201.44,2025-03-02,Home Appliances,,Express,0
T7465,C140,Keyboard,1,1010.82,2025-03-07,Electronics,Chicago,Standard,15
T7466,C190,Smartwatch,1,70.01,2025-03-02,Home Appliances,New York,Standard,15
T7467,C023,Keyboard,2,1007.48,2025-03-03,Electronics,Miami,Express,20
T7468,C005,Smartwatch,2,456.9,2025-03-05,,Chicago,Standard,20
T7469,C028,Laptop,1,567.48,2025-03-03,Home Appliances,Seattle,Standard,5
T7470,C050,Laptop,2,1127.49,2025-03-03,Accessories,Miami,Standard,20
T7471,C167,Laptop,2,110.56,2025-03-05,Clothing,San Francisco,Express,20
T7472,C025,Tablet,1,165.75,2025-03-05,,,Express,10
T7473,C054,Monitor,1,1184.48,2025-03-02,,Los Angeles,Express,15
T7474,C094,Smartphone,2,404.96,2025-03-04,,Miami,Express,20
T7475,C013,Smartphone,3,407.59,2025-03-02,Home Appliances,Chicago,Standard,10
T7476,C164,Smartphone,2,444.51,2025-03-03,,Los Angeles,Express,15
T7477,C083,Smartwatch,2,823.06,2025-03-07,,Miami,Standard,0
T7478,C186,Laptop,2,1027.7,2025-03-05,Electronics,Los Angeles,Standard,5
T7479,C068,Headphones,3,396.33,2025-03-04,Clothing,Boston,Standard,5
T7480,C139,Tablet,1,607.94,2025-03-05,,Boston,Standard,5
T7481,C110,Headphones,3,314.05,2025-03-04,,Seattle,Express,15
T7482,C085,Monitor,2,588.55,2025-03-02,Electronics,,Standard,5
T7483,C032,Laptop,1,916.48,2025-03-07,Clothing,Los Angeles,Express,5
T7484,C164,Tablet,1,365.86,2025-03-05,Clothing,San Francisco,Standard,5
T7485,C066,Smartphone,1,108.49,2025-03-04,,Boston,Standard,0
T7486,C079,Smartwatch,2,613.91,2025-03-05,Clothing,Miami,Standard,10
T7487,C147,Laptop,3,353.68,2025-03-01,Home Appliances,Miami,Express,0
T7488,C048,Smartwatch,2,520.4,2025-03-07,Accessories,Seattle,Standard,20
T7489,C005,Laptop,3,73.04,2025-03-03,Home Appliances,San Francisco,Standard,10
T7490,C072,Laptop,3,196.27,2025-03-03,,New York,Express,0
T7491,C135,Smartphone,3,196.13,2025-03-01,Electronics,Los Angeles,Standard,10
T7492,C025,Smartwatch,1,156.46,2025-03-04,Home Appliances,Seattle,Express,5
T7493,C103,Headphones,3,1041.72,2025-03-07,Accessories,Seattle,Standard,0
T7494,C181,Tablet,1,206.04,2025-03-06,Clothing,Los Angeles,Standard,15
T7495,C087,Headphones,3,124.76,2025-03-02,Electronics,,Express,0
T7496,C196,Headphones,3,1176.45,2025-03-06,Clothing,Chicago,Express,15
T7497,C092,Tablet,1,928.91,2025-03-07,Electronics,Chicago,Express,5
T7498,C074,Tablet,1,442.82,2025-03-07,Electronics,New York,Standard,15
T7499,C110,Tablet,1,1144.88,2025-03-07,,Seattle,Express,5
T7500,C019,Keyboard,3,719.91,2025-03-01,Clothing,Miami,Standard,20
T7501,C081,Keyboard,3,468.18,2025-03-07,Clothing,,Express,0
T7502,C070,Smartwatch,2,47.94,2025-03-02,Clothing,San Francisco,Standard,0
T7503,C039,Headphones,3,563.97,2025-03-02,Accessories,Chicago,Express,10
T7504,C012,Tablet,3,511.03,2025-03-04,Home Appliances,Chicago,Standard,10
T7505,C040,Tablet,1,697.12,2025-03-04,,New York,Express,10
T7506,C181,Tablet,1,800.01,2025-03-03,,Boston,Express,15
T7507,C063,Smartphone,2,162.94,2025-03-05,,Los Angeles,Standard,5
T7508,C055,Smartwatch,1,855.95,2025-03-07,,New York,Standard,20
T7509,C125,Headphones,1,162.08,2025-03-05,Home Appliances,Miami,Express,10
T7510,C018,Tablet,3,553.38,2025-03-05,Accessories,,Standard,20
T7511,C176,Laptop,2,1125.13,2025-03-03,Home Appliances,Chicago,Standard,5
T7512,C161,Headphones,3,530.24,2025-03-02,Accessories,,Express,15
T7513,C155,Smartphone,3,804.59,2025-03-02,Accessories,New York,Standard,20
T7514,C173,Laptop,3,666.99,2025-03-06,Clothing,New York,Standard,20
T7515,C136,Keyboard,1,170.11,2025-03-04,Accessories,Chicago,Standard,15
T7516,C199,Keyboard,3,828.39,2025-03-02,,Los Angeles,Standard,15
T7517,C196,Keyboard,1,978.41,2025-03-07,Home Appliances,Los Angeles,Standard,5
T7518,C147,Smartwatch,1,670.26,2025-03-05,Clothing,New York,Express,20
T7519,C083,Headphones,1,471.66,2025-03-05,Accessories,Miami,Express,20
T7520,C027,Monitor,1,943.98,2025-03-05,Home Appliances,San Francisco,Standard,20
T7521,C189,Monitor,2,1058.2,2025-03-05,Electronics,Boston,Express,5
T7522,C061,Laptop,3,417.87,2025-03-07,Electronics,Seattle,Express,20
T7523,C157,Smartwatch,2,122.73,2025-03-01,Clothing,,Express,0
T7524,C069,Keyboard,3,752.96,2025-03-04,,Los Angeles,Standard,5
T7525,C057,Tablet,3,1137.99,2025-03-06,Home Appliances,Miami,Standard,5
T7526,C029,Keyboard,3,876.64,2025-03-03,,,Standard,0
T7527,C001,Smartwatch,2,1074.55,2025-03-04,,San Francisco,Express,0
T7528,C150,Monitor,2,880.57,2025-03-04,Electronics,Chicago,Standard,15
T7529,C132,Headphones,2,866.78,2025-03-03,,Los Angeles,Standard,0
T7530,C187,Smartwatch,2,57.64,2025-03-02,,Seattle,Standard,0
T7531,C086,Smartphone,3,875.28,2025-03-01,Accessories,New York,Express,5
T7532,C167,Tablet,2,72.99,2025-03-05,Accessories,,Express,10
T7533,C103,Smartphone,1,699.2,2025-03-01,Home Appliances,Chicago,Express,20
T7534,C070,Headphones,2,183.4,2025-03-02,Accessories,Boston,Standard,5
T7535,C080,Smartphone,2,916.38,2025-03-07,Clothing,Los Angeles,Express,5
T7536,C087,Smartphone,2,718.36,2025-03-01,Home Appliances,San Francisco,Standard,20
T7537,C164,Monitor,2,269.82,2025-03-04,Home Appliances,,Standard,5
T7538,C013,Headphones,2,265.15,2025-03-03,Accessories,San Francisco,Standard,15
T7539,C059,Smartwatch,2,1089.77,2025-03-06,Clothing,Los Angeles,Standard,15
T7540,C057,Laptop,1,355.59,2025-03-01,Electronics,Los Angeles,Express,20
T7541,C161,Laptop,1,492.23,2025-03-05,Accessories,San Francisco,Express,20
T7542,C082,Smartwatch,2,1008.05,2025-03-06,,Boston,Standard,10
T7543,C127,Monitor,2,273.92,2025-03-07,Home Appliances,New York,Express,20
T7544,C101,Smartphone,3,226.86,2025-03-07,Accessories,New York,Express,0
T7545,C135,Smartphone,2,893.26,2025-03-05,Home Appliances,,Standard,10
T7546,C096,Laptop,3,640.38,2025-03-04,Home Appliances,New York,Standard,0
T7547,C138,Monitor,3,1088.31,2025-03-03,Electronics,New York,Express,0
T7548,C098,Monitor,2,590.24,2025-03-05,Electronics,Miami,Express,5
T7549,C036,Tablet,2,845.13,2025-03-03,,Seattle,Standard,0
T7550,C050,Tablet,1,51.07,2025-03-05,Home Appliances,New York,Standard,10
T7551,C140,Laptop,2,202.35,2025-03-03,Home Appliances,Chicago,Express,0
T7552,C189,Smartwatch,3,977.14,2025-03-04,Clothing,Chicago,Express,0
T7553,C108,Headphones,3,1105.35,2025-03-04,,Los Angeles,Express,0
T7554,C112,Smartwatch,1,859.09,2025-03-02,Home Appliances,Chicago,Standard,20
T7555,C194,Smartphone,2,1077.44,2025-03-07,Accessories,San Francisco,Standard,20
T7556,C038,Tablet,1,58.85,2025-03-03,Clothing,Chicago,Standard,0
T7557,C011,Smartwatch,1,310.83,2025-03-06,Clothing,Seattle,Express,5
T7558,C005,Monitor,3,1160.27,2025-03-02,Electronics,Boston,Express,0
T7559,C135,Monitor,3,891.14,2025-03-04,Electronics,San Francisco,Standard,15
T7560,C070,Headphones,1,342.97,2025-03-07,,New York,Standard,15
T7561,C026,Tablet,2,472.76,2025-03-02,Electronics,,Express,0
T7562,C166,Monitor,2,495.84,2025-03-04,Accessories,Seattle,Express,15
T7563,C034,Monitor,1,119.95,2025-03-03,Electronics,Seattle,Standard,15
T7564,C122,Laptop,1,878.3,2025-03-01,Accessories,New York,Standard,15
T7565,C162,Smartphone,2,137.16,2025-03-07,Clothing,Chicago,Express,10
T7566,C093,Laptop,3,1144.21,2025-03-01,Clothing,,Standard,15
T7567,C063,Smartphone,3,884.47,2025-03-02,Electronics,Miami,Express,20
T7568,C141,Monitor,3,208.73,2025-03-05,Home Appliances,Los Angeles,Express,15
T7569,C184,Headphones,1,861.02,2025-03-02,Electronics,Chicago,Express,15
T7570,C134,Keyboard,2,325.43,2025-03-07,,New York,Standard,15
T7571,C061,Tablet,3,698.33,2025-03-03,,Seattle,Standard,20
T7572,C198,Laptop,1,860.98,2025-03-02,,Boston,Express,10
T7573,C170,Monitor,3,230.33,2025-03-04,,San Francisco,Standard,20
T7574,C124,Tablet,2,454.21,2025-03-03,,San Francisco,Standard,15
T7575,C164,Smartphone,1,1143.05,2025-03-01,Accessories,Boston,Express,0
T7576,C046,Keyboard,2,1097.67,2025-03-02,Accessories,,Standard,0
T7577,C130,Tablet,2,334.92,2025-03-01,,Seattle,Express,20
T7578,C052,Laptop,3,99.35,2025-03-05,Home Appliances,Los Angeles,Standard,20
T7579,C010,Tablet,1,824.61,2025-03-02,Home Appliances,Los Angeles,Express,20
T7580,C168,Monitor,1,263.42,2025-03-01,,Los Angeles,Express,0
T7581,C174,Headphones,2,131.68,2025-03-04,Electronics,Miami,Express,5
T7582,C158,Smartphone,1,630.34,2025-03-01,Clothing,Los Angeles,Express,0
T7583,C097,Smartwatch,3,594.07,2025-03-03,Accessories,New York,Express,5
T7584,C098,Smartwatch,3,865.97,2025-03-07,,San Francisco,Standard,20
T7585,C040,Keyboard,3,58.56,2025-03-06,Electronics,San Francisco,Express,20
T7586,C169,Smartphone,2,631.21,2025-03-06,,Seattle,Express,20
T7587,C166,Headphones,1,1103.39,2025-03-03,Accessories,Chicago,Express,0
T7588,C198,Headphones,3,307.96,2025-03-03,Accessories,San Francisco,Express,15
T7589,C028,Laptop,2,967.31,2025-03-03,Electronics,Los Angeles,Express,20
T7590,C157,Keyboard,3,949.25,2025-03-06,Clothing,New York,Standard,5
T7591,C183,Smartwatch,3,82.72,2025-03-06,,Miami,Standard,10
T7592,C063,Headphones,3,49.08,2025-03-01,Electronics,San Francisco,Express,0
T7593,C036,Headphones,1,686.63,2025-03-04,Home Appliances,Chicago,Standard,15
T7594,C079,Smartphone,3,1173.75,2025-03-03,Clothing,San Francisco,Standard,5
T7595,C067,Smartphone,3,322.39,2025-03-06,Accessories,San Francisco,Express,20
T7596,C122,Smartwatch,2,434.75,2025-03-01,Accessories,Los Angeles,Express,10
T7597,C047,Smartwatch,2,327.38,2025-03-07,Home Appliances,,Standard,0
T7598,C163,Monitor,2,949.68,2025-03-07,,Los Angeles,Standard,0
T7599,C072,Smartphone,2,654.52,2025-03-02,Clothing,Chicago,Express,15
T7600,C053,Smartwatch,2,641.17,2025-03-05,Accessories,Miami,Express,10
T7601,C093,Monitor,3,733.5,2025-03-01,Electronics,San Francisco,Standard,0
T7602,C165,Laptop,2,822.49,2025-03-03,Clothing,Seattle,Express,0
T7603,C075,Monitor,2,1145.72,2025-03-07,,Los Angeles,Express,15
T7604,C088,Monitor,2,522.2,2025-03-05,Electronics,Los Angeles,Standard,5
T7605,C137,Laptop,3,673.3,2025-03-05,Home Appliances,Los Angeles,Standard,5
T7606,C093,Laptop,3,82.84,2025-03-05,Home Appliances,San Francisco,Standard,5
T7607,C159,Headphones,1,948.45,2025-03-06,Clothing,Seattle,Express,0
T7608,C164,Monitor,3,535.66,2025-03-02,Accessories,Chicago,Standard,20
T7609,C134,Smartwatch,1,747.76,2025-03-07,Clothing,Boston,Express,20
T7610,C022,Smartphone,3,637.18,2025-03-02,Electronics,,Express,15
T7611,C064,Monitor,2,423.12,2025-03-04,,Los Angeles,Express,0
T7612,C172,Tablet,3,1186.89,2025-03-01,Accessories,Chicago,Standard,20
T7613,C056,Smartphone,3,662.55,2025-03-04,Accessories,San Francisco,Express,10
T7614,C054,Monitor,1,220.24,2025-03-06,Electronics,Miami,Express,5
T7615,C052,Smartwatch,3,258.73,2025-03-06,Clothing,,Express,15
T7616,C169,Tablet,3,868.19,2025-03-02,Accessories,Seattle,Standard,15
T7617,C176,Laptop,1,660.74,2025-03-02,Electronics,,Express,0
T7618,C060,Headphones,2,1115.49,2025-03-01,,Boston,Standard,10
T7619,C126,Smartwatch,1,996.99,2025-03-04,Home Appliances,Seattle,Express,20
T7620,C165,Smartphone,1,995.59,2025-03-03,Accessories,Los Angeles,Standard,15
T7621,C029,Keyboard,1,1158.18,2025-03-07,Accessories,San Francisco,Express,0
T7622,C068,Smartwatch,2,938.26,2025-03-05,Electronics,Los Angeles,Express,10
T7623,C158,Smartwatch,2,854.75,2025-03-07,Home Appliances,Los Angeles,Standard,15
T7624,C111,Headphones,3,1129.46,2025-03-07,Clothing,Los Angeles,Standard,0
T7625,C200,Smartphone,2,1069.93,2025-03-01,Home Appliances,Seattle,Express,5
T7626,C178,Headphones,2,256.19,2025-03-05,,San Francisco,Standard,0
T7627,C188,Monitor,2,172.8,2025-03-01,Home Appliances,New York,Express,5
T7628,C166,Smartphone,3,734.41,2025-03-03,Home Appliances,Chicago,Express,15
T7629,C041,Smartphone,3,236.97,2025-03-03,,Los Angeles,Express,15
T7630,C152,Headphones,3,273.22,2025-03-06,,Chicago,Express,20
T7631,C002,Smartwatch,3,808.35,2025-03-06,Clothing,Boston,Express,10
T7632,C058,Laptop,1,940.49,2025-03-04,Clothing,Los Angeles,Standard,0
T7633,C149,Smartwatch,1,1111.19,2025-03-06,Home Appliances,San Francisco,Express,10
T7634,C068,Smartwatch,1,296.6,2025-03-01,Accessories,Seattle,Standard,10
T7635,C040,Tablet,3,161.28,2025-03-05,Accessories,Seattle,Express,5
T7636,C188,Monitor,3,359.13,2025-03-02,Home Appliances,,Express,0
T7637,C007,Laptop,3,799.37,2025-03-07,,San Francisco,Express,20
T7638,C123,Smartphone,2,465.28,2025-03-03,Accessories,Miami,Express,10
T7639,C006,Smartphone,2,384.24,2025-03-05,,New York,Express,15
T7640,C031,Smartphone,2,481.94,2025-03-03,Clothing,New York,Express,15
T7641,C089,Laptop,1,714.5,2025-03-02,,Chicago,Standard,0
T7642,C024,Smartphone,3,324.38,2025-03-06,,Los Angeles,Standard,0
T7643,C142,Monitor,1,779.15,2025-03-05,Home Appliances,Boston,Express,5
T7644,C192,Smartwatch,3,766.89,2025-03-04,Home Appliances,Seattle,Express,0
T7645,C005,Monitor,2,1158.26,2025-03-03,Accessories,Los Angeles,Express,5
T7646,C050,Smartphone,3,678.76,2025-03-02,Clothing,Boston,Standard,5
T7647,C004,Smartwatch,3,444.91,2025-03-07,Clothing,San Francisco,Express,20
T7648,C021,Smartwatch,1,893.0,2025-03-02,Clothing,Chicago,Express,20
T7649,C038,Laptop,2,1192.82,2025-03-07,Accessories,New York,Standard,0
T7650,C001,Headphones,1,1084.49,2025-03-03,Clothing,,Express,0
T7651,C193,Laptop,1,1006.59,2025-03-07,Home Appliances,,Standard,5
T7652,C149,Monitor,3,553.18,2025-03-04,Electronics,Chicago,Standard,0
T7653,C187,Smartwatch,2,468.68,2025-03-05,,Miami,Standard,15
T7654,C103,Laptop,2,859.22,2025-03-01,Accessories,New York,Express,20
T7655,C182,Laptop,1,946.72,2025-03-04,Accessories,Los Angeles,Express,10
T7656,C135,Laptop,3,189.09,2025-03-07,,Seattle,Standard,15
T7657,C125,Smartphone,3,921.29,2025-03-01,Clothing,New York,Express,0
T7658,C138,Smartphone,3,719.6,2025-03-05,Accessories,New York,Express,10
T7659,C101,Keyboard,3,370.45,2025-03-01,Accessories,Los Angeles,Express,0
T7660,C173,Headphones,3,58.93,2025-03-07,,Chicago,Standard,20
T7661,C198,Smartwatch,1,1189.6,2025-03-01,Home Appliances,,Standard,5
T7662,C004,Headphones,2,566.51,2025-03-01,Electronics,,Express,5
T7663,C017,Monitor,1,438.11,2025-03-06,Home Appliances,San Francisco,Express,15
T7664,C055,Tablet,3,633.26,2025-03-01,Clothing,San Francisco,Express,15
T7665,C184,Tablet,1,549.88,2025-03-07,Electronics,Boston,Express,0
T7666,C114,Headphones,3,658.26,2025-03-07,Home Appliances,Seattle,Express,15
T7667,C160,Smartphone,1,641.98,2025-03-02,Accessories,,Standard,20
T7668,C049,Headphones,1,710.88,2025-03-02,Accessories,Boston,Standard,5
T7669,C005,Keyboard,2,344.93,2025-03-01,Electronics,Los Angeles,Standard,15
T7670,C170,Monitor,2,368.36,2025-03-03,Electronics,Boston,Standard,5
T7671,C051,Laptop,3,524.38,2025-03-03,Accessories,Seattle,Standard,20
T7672,C196,Smartwatch,3,563.59,2025-03-05,Electronics,,Express,15
T7673,C170,Monitor,2,902.29,2025-03-02,Home Appliances,Los Angeles,Standard,20
T7674,C031,Keyboard,3,246.61,2025-03-05,,Boston,Standard,0
T7675,C123,Smartwatch,3,1001.3,2025-03-06,,Seattle,Standard,5
T7676,C182,Headphones,1,1109.89,2025-03-07,Electronics,New York,Standard,15
T7677,C042,Keyboard,2,980.9,2025-03-06,Accessories,Seattle,Standard,5
T7678,C171,Headphones,1,995.42,2025-03-06,Home Appliances,Seattle,Standard,10
